title,url,year,tags,decade,urlMinusVaultId,isMusical,isComedy,isDrama,isPlay,tags_simplified,description,qasset,weeks
Antony and Cleopatra,/production/antony-and-cleopatra-park-theatre-vault-0000012577,1845,Broadway/Original/Tragedy,1840,/production/antony-and-cleopatra-park-theatre,False,False,False,False,Other,,00000150-aea7-d936-a7fd-eef7e2ca0004,0
The Enchantress,/production/the-enchantress-chatham-theatre-vault-0000012935,1845,Broadway/Opera/Original,1840,/production/the-enchantress-chatham-theatre,False,False,False,False,Other,,00000150-aea7-d936-a7fd-eef7dae20004,0
Used Up,/production/used-up-broadway-theatre-vault-0000012392,1847,Broadway/Original/Play,1840,/production/used-up-broadway-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea7-d936-a7fd-eef77a5c0000,0
A Glance at New York in 1848,/production/a-glance-at-new-york-in-1848-olympic-theatre-vault-0000009126,1847,Broadway/Original/Play,1840,/production/a-glance-at-new-york-in-1848-olympic-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea5-d936-a7fd-eef5caf20003,0
Met-a-mora,/production/met-a-mora-broadway-theatre-vault-0000012391,1847,Broadway/Burlesque/Musical/Original,1840,/production/met-a-mora-broadway-theatre,True,False,False,False,Other,,00000150-aea7-d936-a7fd-eef77a5b0004,0
Met-a-mora,/production/met-a-mora-park-theatre-vault-0000012576,1847,Broadway/Burlesque/Musical/Original,1840,/production/met-a-mora-park-theatre,True,False,False,False,Other,,00000150-aea7-d936-a7fd-eef7e2ca0003,0
New York as It Is,/production/new-york-as-it-is-chatham-theatre-vault-0000012934,1847,Broadway/Musical/Original,1840,/production/new-york-as-it-is-chatham-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef7e2e20001,0
Maritana,/production/maritana-bowery-theatre-vault-0000001968,1847,Broadway/Original,1840,/production/maritana-bowery-theatre,False,False,False,False,Broadway/Original,,00000150-ae98-d936-a7fd-eefc62160005,0
Monte Cristo,/production/monte-cristo-broadway-theatre-vault-0000012390,1848,Broadway/Original/Play,1840,/production/monte-cristo-broadway-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea7-d936-a7fd-eef77a5b0003,0
Macbeth,/production/macbeth-bowery-theatre-vault-0000001967,1848,Broadway/Play,1840,/production/macbeth-bowery-theatre,False,False,False,True,Other,"When three witches deliver some surprising prophecies, Macbeth hatches a plan to murder the king and claim the throne for himself. Provoked by his wife and preoccupied with greed, Macbeth begins his tragic descent into madness.",00000150-ae93-d936-a7fd-eef749910002,0
Macbeth,/production/macbeth-broadway-theatre-vault-0000012389,1848,Broadway/Play,1840,/production/macbeth-broadway-theatre,False,False,False,True,Other,"When three witches deliver some surprising prophecies, Macbeth hatches a plan to murder the king and claim the throne for himself. Provoked by his wife and preoccupied with greed, Macbeth begins his tragic descent into madness.",00000150-aea7-d936-a7fd-eef77a5b0002,0
Macbeth,/production/macbeth-astor-place-opera-house-vault-0000012937,1848,Broadway/Play,1840,/production/macbeth-astor-place-opera-house,False,False,False,True,Other,"When three witches deliver some surprising prophecies, Macbeth hatches a plan to murder the king and claim the throne for himself. Provoked by his wife and preoccupied with greed, Macbeth begins his tragic descent into madness.",00000150-aea7-d936-a7fd-eef7e2e20003,0
Romeo and Juliet,/production/romeo-and-juliet-bowery-theatre-vault-0000001965,1849,Broadway/Tragedy,1840,/production/romeo-and-juliet-bowery-theatre,False,False,False,False,Other,Teenagers Romeo and Juliet fall for each other despite their warring families in Verona. Their passionate romance leads to tragedy in William Shakespeare's tale of forbidden love.,00000150-ae93-d936-a7fd-eef749910003,0
Pizarro in Peru,/production/pizarro-in-peru-bowery-theatre-vault-0000001966,1849,Broadway,1840,/production/pizarro-in-peru-bowery-theatre,False,False,False,False,Broadway,,00000150-ae98-d936-a7fd-eefc62160006,0
Dombey and Son,/production/dombey-and-son-burtons-chambers-street-theatre-vault-0000012884,1849,Broadway,1840,/production/dombey-and-son-burtons-chambers-street-theatre,False,False,False,False,Broadway,,00000150-aea7-d936-a7fd-eef7dadd0003,0
The Lady of Lyons,/production/the-lady-of-lyons-broadway-theatre-vault-0000012887,1849,Broadway/Original/Play,1840,/production/the-lady-of-lyons-broadway-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea7-d936-a7fd-eef7dade0001,0
The Hunchback,/production/the-hunchback-broadway-theatre-vault-0000012888,1849,Broadway/Play,1840,/production/the-hunchback-broadway-theatre,False,False,False,True,Other,,00000150-aea7-d936-a7fd-eef7dade0002,0
King Rene's Daughter,/production/king-renes-daughter-burtons-chambers-street-theatre-vault-0000012883,1849,Broadway/Original/Play,1840,/production/king-renes-daughter-burtons-chambers-street-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea7-d936-a7fd-eef7dadd0002,0
She's Come! Jenny's Come!,/production/shes-come-jennys-come-burtons-chambers-street-theatre-vault-0000012882,1850,Broadway/Musical/Original,1850,/production/shes-come-jennys-come-burtons-chambers-street-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef7dadd0001,0
The Andalusian,/production/the-andalusian-broughams-lyceum-theatre-vault-0000012428,1850,Broadway/Opera/Original,1850,/production/the-andalusian-broughams-lyceum-theatre,False,False,False,False,Other,,00000150-aea7-d936-a7fd-eef77a610002,0
The World's Fair,/production/the-worlds-fair-broughams-lyceum-theatre-vault-0000012427,1850,Broadway/Musical/Original,1850,/production/the-worlds-fair-broughams-lyceum-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef7c3290004,0
The World's Fair,/production/the-worlds-fair-burtons-chambers-street-theatre-vault-0000012881,1850,Broadway/Musical/Original,1850,/production/the-worlds-fair-burtons-chambers-street-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef7dadd0000,0
The Vision of the Sun,/production/the-vision-of-the-sun-broadway-theatre-vault-0000012388,1850,Broadway/Musical/Original,1850,/production/the-vision-of-the-sun-broadway-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef77a5b0001,0
The Spirit of the Air,/production/the-spirit-of-the-air-broughams-lyceum-theatre-vault-0000012426,1850,Broadway/Opera/Original,1850,/production/the-spirit-of-the-air-broughams-lyceum-theatre,False,False,False,False,Other,,00000150-aea7-d936-a7fd-eef77a610001,0
"Azael, the Prodigal",/production/azael-the-prodigal-broadway-theatre-vault-0000012387,1851,Broadway/Musical/Original,1850,/production/azael-the-prodigal-broadway-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef77a5b0000,0
"Azael, the Prodigal",/production/azael-the-prodigal-bowery-theatre-vault-0000001964,1851,Broadway/Musical/Original,1850,/production/azael-the-prodigal-bowery-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-ae98-d936-a7fd-eefc62140006,0
Ingomar,/production/ingomar-bowery-theatre-vault-0000001963,1851,Broadway/Original/Play,1850,/production/ingomar-bowery-theatre,False,False,False,True,Broadway/Original/Play,,00000150-ae93-d936-a7fd-eef7498e0001,0
Ingomar,/production/ingomar-broadway-theatre-vault-0000012386,1851,Broadway/Original/Play,1850,/production/ingomar-broadway-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea7-d936-a7fd-eef77a5a0004,0
Paul Clifford,/production/paul-clifford-broadway-theatre-vault-0000012385,1851,Broadway/Musical/Original,1850,/production/paul-clifford-broadway-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef7c3290001,0
The Magic Deer,/production/the-magic-deer-national-theatre-vault-0000012933,1851,Broadway/Musical/Original,1850,/production/the-magic-deer-national-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef7dae20003,0
The Enchantress,/production/the-enchantress-new-york-theatre-vault-0000001972,1851,Broadway/Opera/Original,1850,/production/the-enchantress-new-york-theatre,False,False,False,False,Other,,00000150-ae98-d936-a7fd-eefc62160001,0
Uncle Tom's Cabin,/production/uncle-toms-cabin-purdys-new-national-vault-0000012932,1852,Broadway/Drama/Original,1850,/production/uncle-toms-cabin-purdys-new-national,False,False,True,False,Broadway/Drama/Original,,00000150-aea7-d936-a7fd-eef7e2e20000,0
The Peri,/production/the-peri-broadway-theatre-vault-0000012384,1852,Broadway/Musical/Original,1850,/production/the-peri-broadway-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef76aee0001,0
The Basket Maker's Wife,/production/the-basket-makers-wife-niblos-garden-vault-0000008991,1852,Broadway/Comedy/Musical/Original,1850,/production/the-basket-makers-wife-niblos-garden,True,True,False,False,Other,,00000150-aea5-d936-a7fd-eef5855e0000,0
The Bohemian Girl,/production/the-bohemian-girl-bowery-theatre-vault-0000001962,1852,Broadway/Musical,1850,/production/the-bohemian-girl-bowery-theatre,True,False,False,False,Other,,00000150-ae98-d936-a7fd-eefc62140008,0
The Review,/production/the-review-wallacks-lyceum-theatre-vault-0000012425,1852,Broadway/Musical/Original,1850,/production/the-review-wallacks-lyceum-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef7c3290003,0
First Come- First Served,/production/first-come-first-served-wallacks-lyceum-theatre-vault-0000012424,1852,Broadway/Operetta/Original,1850,/production/first-come-first-served-wallacks-lyceum-theatre,False,False,False,False,Other,,00000150-aea7-d936-a7fd-eef77a610000,0
The Pet of the Petticoats,/production/the-pet-of-the-petticoats-wallacks-lyceum-theatre-vault-0000012423,1852,Broadway/Comedy/Musical/Operetta/Original,1850,/production/the-pet-of-the-petticoats-wallacks-lyceum-theatre,True,True,False,False,Other,,00000150-aea7-d936-a7fd-eef77a600004,0
Uncle Tom's Cabin,/production/uncle-toms-cabin-national-theatre-vault-0000012572,1853,Broadway/Drama,1850,/production/uncle-toms-cabin-national-theatre,False,False,True,False,Other,,00000150-aea7-d936-a7fd-eef77a990001,0
The Young Actress,/production/the-young-actress-burtons-chambers-street-theatre-vault-0000012880,1853,Broadway/Original/Play,1850,/production/the-young-actress-burtons-chambers-street-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea7-d936-a7fd-eef7dadc0004,0
Shylock,/production/shylock-burtons-chambers-street-theatre-vault-0000012878,1853,Broadway/Musical/Original,1850,/production/shylock-burtons-chambers-street-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef7dadc0002,0
"The Fox Hunt; or, Don Quixote the Second",/production/the-fox-hunt-or-don-quixote-the-second-burtons-chambers-street-theatre-vault-0000012879,1853,Broadway/Original/Play,1850,/production/the-fox-hunt-or-don-quixote-the-second-burtons-chambers-street-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea7-d936-a7fd-eef7dadc0003,0
Camille,/production/mme-sarah-bernhardt-broadway-theatre-vault-0000012383,1853,Broadway/Drama/Original/Play,1850,/production/mme-sarah-bernhardt-broadway-theatre,False,False,True,True,Broadway/Drama/Original/Play,,00000150-aea7-d936-a7fd-eef7c3290000,0
Faustus,/production/faustus-broadway-theatre-vault-0000012382,1853,Broadway/Musical/Original,1850,/production/faustus-broadway-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef7c3280005,0
The Bohemian Girl,/production/the-bohemian-girl-broadway-theatre-vault-0000012381,1854,Broadway/Musical,1850,/production/the-bohemian-girl-broadway-theatre,True,False,False,False,Other,,00000150-aea7-d936-a7fd-eef7c3280004,0
Apollo in New York,/production/apollo-in-new-york-burtons-chambers-street-theatre-vault-0000012877,1854,Broadway/Musical/Original,1850,/production/apollo-in-new-york-burtons-chambers-street-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef7dadc0001,0
Monsieur Jacques,/production/monsieur-jacques-metropolitan-hall-vault-0000012411,1854,Broadway/Musical/Original,1850,/production/monsieur-jacques-metropolitan-hall,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef76aee0003,0
Monsieur Jacques,/production/monsieur-jacques-broadway-theatre-vault-0000012377,1854,Broadway/Musical/Original,1850,/production/monsieur-jacques-broadway-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef7c3280000,0
Monsieur Jacques,/production/monsieur-jacques-burtons-chambers-street-theatre-vault-0000012876,1854,Broadway/Musical/Original,1850,/production/monsieur-jacques-burtons-chambers-street-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef7dadc0000,0
The Beggar's Opera,/production/the-beggars-opera-broadway-theatre-vault-0000012380,1854,Broadway/Drama/Musical/Opera/Operetta,1850,/production/the-beggars-opera-broadway-theatre,True,False,True,False,Other,"The outlaw Macheath is repeatedly betrayed and sent to prison, only to avoid hanging in a satirically happy ending, in John Gay's 1728 opera, which served as the inspiration for Kurt Weill and Bertolt Brecht's The Threepenny Opera.",00000150-aea7-d936-a7fd-eef7c3280003,0
Guy Mannering,/production/guy-mannering-broadway-theatre-vault-0000012379,1854,Broadway,1850,/production/guy-mannering-broadway-theatre,False,False,False,False,Broadway,,00000150-aea7-d936-a7fd-eef7c3280002,0
Cinderella,/production/cinderella-broadway-theatre-vault-0000012378,1854,Broadway/Musical/Original,1850,/production/cinderella-broadway-theatre,True,False,False,False,Broadway/Musical/Original,This new version of the Rodgers & Hammerstein classic television production adds songs from the duo's catalogue and puts a new spin on the fairy tale. Songs include “In My Own Little Corner” and “Impossible/It’s Possible.” ,00000150-aea7-d936-a7fd-eef7c3280001,0
The Marriage of Georgette,/production/the-marriage-of-georgette-niblos-garden-vault-0000008990,1854,Broadway/Musical/Operetta/Original,1850,/production/the-marriage-of-georgette-niblos-garden,True,False,False,False,Other,,00000150-aea5-d936-a7fd-eef5855d0004,0
Maritana,/production/maritana-niblos-garden-vault-0000008989,1854,Broadway/Original,1850,/production/maritana-niblos-garden,False,False,False,False,Broadway/Original,,00000150-aea5-d936-a7fd-eef5855d0003,0
A Queen of a Day,/production/a-queen-of-a-day-niblos-garden-vault-0000008988,1855,Broadway/Comedy/Musical/Opera/Original,1850,/production/a-queen-of-a-day-niblos-garden,True,True,False,False,Other,,00000150-aea5-d936-a7fd-eef5855d0002,0
The Daughter of St. Mark,/production/the-daughter-of-st-mark-niblos-garden-vault-0000008987,1855,Broadway/Musical/Operetta/Original,1850,/production/the-daughter-of-st-mark-niblos-garden,True,False,False,False,Other,,00000150-aea5-d936-a7fd-eef5855d0001,0
